0.36;5.314724;-2.019414290625
0.4;5.260426;-2.0078926734375
0.44;5.206145;-1.9966774640625
0.48;5.151879;-1.9857629671875
0.52;5.097626;-1.9751412093750003
0.56;5.043387;-1.9648042171875002
0.6;4.98916;-1.95474515625
0.64;4.934944;-1.9449571921875006
0.68;4.880739;-1.9354323515625
0.72;4.826543;-1.9261638
0.76;4.772355;-1.9171435640625003
0.8;4.718175;-1.9083659484375002
0.84;4.664002;-1.8998207015625
0.88;4.609834;-1.8915044062500002
0.92;4.555672;-1.883405671875001
0.96;4.501513;-1.87552108125
1.0;4.447357;-1.8678403828124999
1.04;4.393203;-1.8603567421874998
1.08;4.33905;-1.8530644640624998
1.12;4.284897;-1.845955575
1.16;4.230744;-1.8390209625
1.2;4.176589;-1.8322560703125
1.24;4.122431;-1.8256517859374999
1.28;4.068269;-1.8192012750000004
1.32;4.014103;-1.812897703125
1.36;3.959932;-1.8067330968750004
1.4;3.905755;-1.800700621875
1.44;3.85157;-1.7947923046874998
1.48;3.797377;-1.7890013109375
1.52;3.743174;-1.78332080625
1.56;3.688962;-1.7777428171875003
1.6;3.634739;-1.7722605093750006
1.64;3.580504;-1.766865909375
1.68;3.526256;-1.7615533218750001
1.72;3.471994;-1.7563124953125002
1.76;3.417718;-1.7511388734375004
1.8;3.363426;-1.7460233437500001
1.84;3.309117;-1.7409602109374993
1.88;3.254791;-1.7359415015625
1.92;3.200447;-1.7309592421875
1.96;3.146083;-1.7260065984375004
2.0;3.091699;-1.7210767359374999
2.04;3.037294;-1.71616168125
2.08;2.982867;-1.7112546000000002
2.12;2.928417;-1.70634751875
2.16;2.873943;-1.7014347421874998
2.2;2.819444;-1.6965071578125002
2.24;2.764919;-1.69155793125
2.28;2.710367;-1.6865802281250004
2.32;2.655788;-1.6815660749999999
2.36;2.60118;-1.6765086375
2.4;2.546543;-1.6714010812500004
2.44;2.491875;-1.6662354328124998
2.48;2.437175;-1.6610048578125003
2.52;2.382444;-1.65570024375
2.56;2.327679;-1.6503170343750004
2.6;2.27288;-1.64484725625
2.64;2.218046;-1.6392817968750002
2.68;2.163176;-1.6336149609375004
2.72;2.108269;-1.627838775
2.76;2.053325;-1.6219486828125
2.8;1.998344;-1.615949240625
2.84;1.943327;-1.6098472828124997
2.88;1.888275;-1.6036496437499999
2.92;1.83319;-1.5973631578125
2.96;1.778073;-1.590994659375
3.0;1.722924;-1.5845521218749998
3.04;1.667745;-1.5780401015624999
3.08;1.612537;-1.5714677109375
3.12;1.5573;-1.5648406453125001
3.16;1.502037;-1.5581657390625
3.2;1.446748;-1.5514498265625
3.24;1.391434;-1.5447008812499998
3.28;1.336096;-1.5379257375000002
3.32;1.280736;-1.531130090625
3.36;1.225354;-1.524320775
3.4;1.169952;-1.5175069031250001
3.44;1.11453;-1.5106918921874999
3.48;1.05909;-1.50388599375
3.52;1.003633;-1.4970937640625
3.56;0.94816;-1.4903231765625002
3.6;0.892671;-1.4835810656250001
3.64;0.837169;-1.476874265625
3.68;0.781654;-1.4702096109375
3.72;0.726127;-1.4635939359374999
3.76;0.67059;-1.457034075
3.8;0.615043;-1.4505368625
3.84;0.559487;-1.4441091328125
3.88;0.503924;-1.4377577203125
3.92;0.448355;-1.4314905984375002
3.96;0.39278;-1.4253134625
4.0;0.337202;-1.4192331468750001
4.04;0.28162;-1.413257625
4.08;0.226036;-1.4073925921875001
4.12;0.170452;-1.4016448828125
4.16;0.114868;-1.3960224703125
4.2;0.059285;-1.3905321890625
4.24;0.003704;-1.385179734375
4.28;-0.051873;-1.3799730796875
4.32;-0.107445;-1.374919059375
4.36;-0.163012;-1.3700245078125
4.4;-0.218572;-1.3652951203124999
4.44;-0.274125;-1.3607388703125
4.48;-0.329668;-1.3563625921875
4.52;-0.385201;-1.3521731203125
4.56;-0.440724;-1.348178428125
4.6;-0.496234;-1.344383071875
4.64;-0.551731;-1.3407950250000005
4.68;-0.607213;-1.3374199828125002
4.72;-0.662677;-1.3342522499999998
4.76;-0.718122;-1.3312872703125003
4.8;-0.773542;-1.3285182093750003
4.84;-0.828936;-1.3259393718749997
4.88;-0.884301;-1.3235450625000005
4.92;-0.939632;-1.321328446875
