24.56;-9.711164;2.984027090625
24.6;-9.706367;2.96111143125
24.64;-9.701124;2.93752828125
24.68;-9.695426;2.9133015609375006
24.72;-9.689266;2.888455190625
24.76;-9.682633;2.8630142296875
24.8;-9.67552;2.837001459375
24.84;-9.667917;2.8104419390625006
24.88;-9.659816;2.7833595890625
24.92;-9.651207;2.75577946875
24.96;-9.642083;2.7277243593750002
25.0;-9.632433;2.6992193203125003
25.04;-9.622251;2.6702882718750005
25.08;-9.611526;2.640955134375001
25.12;-9.600249;2.6112449671875
25.16;-9.588414;2.5811816906250002
25.2;-9.576009;2.550789225
25.24;-9.563027;2.5200903515625
25.28;-9.549459;2.4891124078124998
25.32;-9.535295;2.4578770359375
25.36;-9.520528;2.42640815625
25.4;-9.505149;2.3947319671875
25.44;-9.489148;2.3628723890625
25.48;-9.472517;2.330852203125
25.52;-9.455247;2.2986964687499998
25.56;-9.437329;2.26642910625
25.6;-9.418755;2.2340740359375006
25.64;-9.399516;2.2016563171875
25.68;-9.379603;2.1691987312500007
25.72;-9.359007;2.1367274765625006
25.76;-9.337719;2.104265334375
25.8;-9.315731;2.0718362249999998
25.84;-9.293033;2.0394652078125
25.88;-9.269618;2.007176203125
25.92;-9.245476;1.97499313125
25.96;-9.220599;1.9429399125000004
26.0;-9.194977;1.91104160625
26.04;-9.168602;1.8793221328125
26.08;-9.141466;1.8478054125
26.12;-9.113558;1.8165165046875
26.16;-9.084871;1.7854781906250001
26.2;-9.055397;1.7547155296875006
26.24;-9.025125;1.724251303125
26.28;-8.994047;1.6941128484374999
26.32;-8.962155;1.6643206687499998
26.36;-8.929439;1.6349009625000002
26.4;-8.895892;1.6058787890625006
26.44;-8.861503;1.577275790625
26.48;-8.826265;1.549118165625
26.52;-8.790168;1.5214298343750001
26.56;-8.753204;1.4942335781250002
26.6;-8.715364;1.4675555953125001
26.64;-8.676639;1.4414175281249997
26.68;-8.637021;1.4158467140625
26.72;-8.5965;1.3908647953125004
26.76;-8.555068;1.3664979703125002
26.8;-8.512717;1.34276788125
26.84;-8.469436;1.3197007265625
26.88;-8.425218;1.2973204265625
26.92;-8.380054;1.2756509015625
26.96;-8.333934;1.2547160718750001
27.0;-8.286851;1.2345409968749999
27.04;-8.238795;1.2151484578125
27.08;-8.189758;1.1965635140625
27.12;-8.139731;1.1788112250000005
27.16;-8.088719;1.1619086765625
27.2;-8.036791;1.1458513125
27.24;-7.984028;1.1306322984375001
27.28;-7.930512;1.11624024375
27.32;-7.876325;1.102667175
27.36;-7.821549;1.0899017015625
27.4;-7.766266;1.0779358500000005
27.44;-7.710558;1.06675936875
27.48;-7.654508;1.0563631453125
27.52;-7.598196;1.046736928125
27.56;-7.541706;1.0378738828125
27.6;-7.485119;1.0297614796874999
27.64;-7.428518;1.0223917453125
27.68;-7.371983;1.0157544281250002
27.72;-7.315598;1.0098415546875
27.76;-7.259444;1.0046428734375001
27.8;-7.203603;1.0001481328125
27.84;-7.148158;0.9963482203125
27.88;-7.09319;0.9932351625000001
27.92;-7.038781;0.99079756875
27.96;-6.985013;0.989027465625
28.0;-6.931969;0.9879134625000004
28.04;-6.879731;0.9874487249999999
28.08;-6.828362;0.987615028125
28.12;-6.777855;0.9883690875
28.16;-6.728186;0.9896607843749999
28.2;-6.67933;0.9914388609375001
28.24;-6.631261;0.993652059375
28.28;-6.583956;0.9962514000000002
28.32;-6.537388;0.999185625
28.36;-6.491534;1.002404615625
28.4;-6.446368;1.005855975
28.44;-6.401865;1.0094907234375001
28.48;-6.358001;1.0132587421875
28.52;-6.314751;1.0171076343749998
28.56;-6.272089;1.0209872812500003
28.6;-6.229991;1.0248487031250002
28.64;-6.188431;1.0286395031250002
28.68;-6.147386;1.0323084234375
28.72;-6.10683;1.0358076234375
28.76;-6.066739;1.0390847062500002
28.8;-6.027086;1.0420884140625002
28.84;-5.987848;1.0447697671875003
28.88;-5.949;1.04707636875
28.92;-5.910516;1.0489592390625
28.96;-5.872372;1.0503682593750001
29.0;-5.834543;1.05124989375
29.04;-5.797005;1.0515563015624998
29.08;-5.759731;1.051236225
29.12;-5.722698;1.050252075
29.16;-5.685884;1.0486209375
29.2;-5.649269;1.0463735671874999
29.24;-5.612832;1.0435418578125002
29.28;-5.576551;1.040155425
29.32;-5.540406;1.0362450234374996
29.36;-5.504376;1.031842546875
29.4;-5.46844;1.0269776109375002
29.44;-5.432578;1.0216809703125
29.48;-5.396768;1.0159833796875002
29.52;-5.360989;1.0099167328125
29.56;-5.325222;1.0035106453125
29.6;-5.289443;0.996795871875
29.64;-5.253634;0.9898043062499999
29.68;-5.217773;0.9825655640625
29.72;-5.181839;0.9751103999999999
29.76;-5.145812;0.9674695687499998
29.8;-5.10967;0.9596749640625
29.84;-5.073392;0.9517562015625
29.88;-5.036958;0.9437440359375
29.92;-5.000347;0.9356692218750002
29.96;-4.963538;0.9275636531250001
30.0;-4.92651;0.91945580625
30.04;-4.889242;0.9113798531249999
30.08;-4.851714;0.9033631312500001
30.12;-4.813904;0.8954375343750002
30.16;-4.775792;0.88763495625
30.2;-4.737356;0.8799850125000003
30.24;-4.698577;0.8725184578124999
30.28;-4.659432;0.8652671859375
30.32;-4.619902;0.8582596734374999
30.36;-4.579964;0.8515289531250001
30.4;-4.539599;0.845104640625
30.44;-4.498786;0.8390186296874997
30.48;-4.457504;0.8332993968750001
30.52;-4.415731;0.8279799750000001
30.56;-4.373455;0.8230831453124999
30.6;-4.330699;0.8186089078125001
30.64;-4.287492;0.814550428125
30.68;-4.243865;0.8108985937499998
30.72;-4.199847;0.8076477093750001
30.76;-4.15547;0.8047886625000003
30.8;-4.110762;0.802316896875
30.84;-4.065755;0.8002221609375001
30.88;-4.020479;0.7984987593750004
30.92;-3.974963;0.7971387187500001
30.96;-3.929239;0.79613634375
31.0;-3.883336;0.7954813828125
31.04;-3.837284;0.7951692796875001
31.08;-3.791114;0.7951897828125001
31.12;-3.744856;0.7955383359374997
31.16;-3.698541;0.7962069656249999
31.2;-3.652197;0.7971876984375
31.24;-3.605856;0.7984725609375001
31.28;-3.559548;0.8000558578125
31.32;-3.513303;0.8019284765625001
31.36;-3.467151;0.804084721875
31.4;-3.421122;0.8065166203125
31.44;-3.375247;0.8092173375
31.48;-3.329556;0.8121777609375
31.52;-3.284079;0.8153921953125
31.56;-3.238847;0.8188538062500001
31.6;-3.193889;0.8225534812499999
31.64;-3.149235;0.8264843859374998
31.68;-3.104917;0.830640825
31.72;-3.060963;0.8350136859375002
31.76;-3.017405;0.8395949953125001
31.8;-2.974273;0.844380196875
31.84;-2.931596;0.8493590390624999
31.88;-2.889405;0.8545258265625
31.92;-2.847731;0.8598737249999999
31.96;-2.806595;0.8653902046875
32.0;-2.76599;0.8710559015625
32.04;-2.725899;0.8768423390625001
32.08;-2.686306;0.8827267359375
32.12;-2.647196;0.8886828937500001
32.16;-2.608553;0.894685753125
32.2;-2.57036;0.9007091156249999
32.24;-2.532601;0.9067290609375
32.28;-2.495261;0.912719390625
32.32;-2.458324;0.9186561843750001
32.36;-2.421773;0.9245121046874999
32.4;-2.385593;0.93026323125
32.44;-2.349767;0.9358833656250001
32.48;-2.31428;0.9413485875
32.52;-2.279115;0.946631559375
32.56;-2.244258;0.9517095000000004
32.6;-2.20969;0.956555071875
32.64;-2.175397;0.9611443546875
32.68;-2.141363;0.9654522890624999
32.72;-2.107572;0.9694515375
32.76;-2.074007;0.97311931875
32.8;-2.040653;0.9764282953125001
32.84;-2.007494;0.979354546875
32.88;-1.974513;0.9818718750000001
32.92;-1.941695;0.983956359375
32.96;-1.909024;0.9855806625
33.0;-1.876483;0.9867208640625001
33.04;-1.844058;0.9873519046875
33.08;-1.811731;0.9874487249999999
33.12;-1.779488;0.986990821875
33.16;-1.74732;0.985988446875
33.2;-1.715218;0.9844564078125
33.24;-1.683175;0.9824095125
33.28;-1.651182;0.97986256875
33.32;-1.619232;0.9768315234375002
33.36;-1.587316;0.9733300453125
33.4;-1.555426;0.9693752203124999
33.44;-1.523554;0.9649807171875002
33.48;-1.491692;0.9601624828125
33.52;-1.459832;0.9549341859375
33.56;-1.427966;0.9493117734374998
33.6;-1.396085;0.9433111921874999
33.64;-1.364183;0.93694725
33.68;-1.332249;0.930233615625
33.72;-1.300277;0.923187375
33.76;-1.268259;0.915822196875
33.8;-1.236186;0.908154028125
33.84;-1.20405;0.9001965375000001
33.88;-1.171843;0.8919668109375
33.92;-1.139557;0.8834796562499999
33.96;-1.107184;0.8747487421875
34.0;-1.074716;0.8657900156250001
34.04;-1.042145;0.8566182843750003
34.08;-1.009462;0.8472494953125
34.12;-0.97666;0.8376984562499998
34.16;-0.943731;0.8279799750000001
34.2;-0.910665;0.8181088593750001
34.24;-0.877451;0.808103334375
34.28;-0.844077;0.7979793468749999
34.32;-0.81053;0.7877528437499998
34.36;-0.776798;0.7774443281250001
34.4;-0.742868;0.7670674687499999
34.44;-0.708729;0.7566404906250002
34.48;-0.674367;0.7461804796875
34.52;-0.639771;0.735704521875
34.56;-0.604927;0.725229703125
34.6;-0.569825;0.714773109375
34.64;-0.53445;0.7043518265625001
34.68;-0.498791;0.6939818015625001
34.72;-0.462836;0.683681259375
34.76;-0.426572;0.6734672859375
34.8;-0.389986;0.663355828125
34.84;-0.353067;0.6533651109375002
34.88;-0.315802;0.6435122203125001
34.92;-0.278178;0.6338131031249999
34.96;-0.240183;0.6242848453125001
35.0;-0.201805;0.614945671875
35.04;-0.163032;0.6058115296874999
35.08;-0.123851;0.5968995046875001
35.12;-0.084249;0.5882278218750001
35.16;-0.044214;0.5798124281250001
35.2;-0.003734;0.571670409375
35.24;0.037203;0.5638188515625
35.28;0.07861;0.556274840625
35.32;0.120499;0.5490554624999999
35.36;0.162884;0.542177803125
35.4;0.205775;0.5356589484375001
35.44;0.249185;0.529515984375
35.48;0.293128;0.523765996875
35.52;0.337614;0.518426071875
35.56;0.382657;0.51351215625
35.6;0.428269;0.509042475
35.64;0.474452;0.5050250015625
35.68;0.521167;0.5014323984375
35.72;0.568364;0.49822935468749996
35.76;0.615992;0.4953805593749999
35.8;0.664003;0.4928484234375
35.84;0.712346;0.49059991406250003
35.88;0.760973;0.488596303125
35.92;0.809832;0.4868045578125001
35.96;0.858875;0.485188228125
36.0;0.908051;0.48370972500000003
36.04;0.957311;0.48233601562499995
36.08;1.006605;0.48102951093749996
36.12;1.055883;0.4797549
36.16;1.105096;0.47847687187500004
36.2;1.154194;0.47715897656250006
36.24;1.203126;0.475765903125
36.28;1.251844;0.4742612015625
36.32;1.300298;0.4726107
36.36;1.348437;0.4707779484375
36.4;1.396213;0.468726496875
36.44;1.443574;0.466421034375
36.48;1.490472;0.46382625
36.52;1.536857;0.46090569375
36.56;1.582679;0.4576240546875
36.6;1.627888;0.45394602187500005
36.64;1.672435;0.44983400625000003
36.68;1.716269;0.445254975
36.72;1.759358;0.4401793125000001
36.76;1.801729;0.4346149921875
36.8;1.843427;0.42857454375000004
36.84;1.884499;0.42207505312499993
36.88;1.924988;0.41513018906250004
36.92;1.964939;0.40775475937500005
36.96;2.004398;0.3999624328125
37.0;2.043409;0.39176915625
37.04;2.082017;0.38318859843749997
37.08;2.120266;0.37423670625
37.12;2.158203;0.3649282875
37.16;2.195871;0.35527587187499987
37.2;2.233316;0.3452965453125
37.24;2.270582;0.33500283750000004
37.28;2.307714;0.3244106953124998
37.32;2.344758;0.313536065625
37.36;2.381757;0.3023903390625
37.4;2.418758;0.290991740625
37.44;2.455804;0.2793516609375
37.48;2.492941;0.2674871859374999
37.52;2.530214;0.2554131234375
37.56;2.567667;0.243142003125
37.6;2.605346;0.230689771875
37.64;2.643294;0.21807237656250003
37.68;2.681558;0.205302346875
37.72;2.720181;0.192394490625
37.76;2.75921;0.17936589374999995
37.8;2.798688;0.166227946875
37.84;2.838661;0.1529977359375
37.88;2.879173;0.1396889296875
37.92;2.920269;0.12631747499999998
37.96;2.961984;0.11289020624999999
38.0;3.004308;0.09939345468749998
38.04;3.047219;0.08580557812499988
38.08;3.090699;0.07210721249999999
38.12;3.134725;0.058275576562499876
38.16;3.179279;0.04429244531249994
38.2;3.224338;0.03013389843749988
38.24;3.269883;0.0157817109375
38.28;3.315893;0.0012142406249999699
38.32;3.362348;-0.0135901546875
38.36;3.409227;-0.02865083906249995
38.4;3.456509;-0.04398945468749999
38.44;3.504175;-0.0596265046874999
38.48;3.552202;-0.07558363124999996
38.52;3.600572;-0.09188133749999988
38.56;3.649264;-0.10853898749999999
38.6;3.698257;-0.1255782234375
38.64;3.74753;-0.14302068749999997
38.68;3.797062;-0.16088688281250002
38.72;3.846835;-0.17919731249999993
38.76;3.896826;-0.1979724796875
38.8;3.947016;-0.21723288750000003
38.84;3.997384;-0.2370013171875
38.88;4.047909;-0.25729599374999995
38.92;4.098571;-0.278138559375
38.96;4.149349;-0.2995517953125
39.0;4.200224;-0.3215539265625
39.04;4.251173;-0.3441665953125
39.08;4.302178;-0.3674103046875
39.12;4.353217;-0.39130669687499997
39.16;4.404269;-0.4158762749999999
39.2;4.45532;-0.441129290625
39.24;4.506373;-0.4670292937499999
39.28;4.557435;-0.49353300000000005
39.32;4.608516;-0.5205937078125
39.36;4.659625;-0.54816699375
39.4;4.710769;-0.5762050171875002
39.44;4.761956;-0.60466449375
39.48;4.813196;-0.6334998609375
39.52;4.864497;-0.6626644171875002
39.56;4.915867;-0.6921137390625001
39.6;4.967315;-0.7218011250000002
39.64;5.018849;-0.7516821515625001
39.68;5.070477;-0.7817101171874998
39.72;5.122208;-0.8118417375
39.76;5.174051;-0.842029171875
39.8;5.226013;-0.8722268578125
39.84;5.278104;-0.9023915109375
39.88;5.330332;-0.932475290625
39.92;5.382704;-0.9624349125000002
39.96;5.435231;-0.9922225359374999
40.0;5.487919;-1.0217937375
40.04;5.540777;-1.05110409375
40.08;5.593815;-1.0801057640625
40.12;5.64704;-1.1087554640625
40.16;5.700461;-1.1370064921875
40.2;5.754085;-1.1648132859375004
40.24;5.807923;-1.1921302828125002
40.28;5.861981;-1.2189119203124998
40.32;5.916269;-1.2451137749999999
40.36;5.970793;-1.2706982578124997
40.4;6.025553;-1.2956630906250002
40.44;6.080545;-1.32001396875
40.48;6.135766;-1.3437577265625
40.52;6.191215;-1.366900059375
40.56;6.246888;-1.3894478015625
40.6;6.302783;-1.4114066484374999
40.64;6.358897;-1.4327834343749999
40.68;6.415227;-1.453582715625
40.72;6.47177;-1.4738136046874994
40.76;6.528525;-1.4934806578125002
40.8;6.585487;-1.5125895703125
40.84;6.642655;-1.531148315625
40.88;6.700026;-1.5491603109374998
40.92;6.757596;-1.5666346687500003
40.96;6.815364;-1.5835770843749999
41.0;6.873327;-1.5999921140625002
41.04;6.931481;-1.6158877312500004
41.08;6.989824;-1.6312696312500001
41.12;7.048354;-1.6461435093749999
41.16;7.107068;-1.6605162
41.2;7.165963;-1.6743933984375001
41.24;7.225036;-1.6877819390625006
41.28;7.284284;-1.7006875171874998
41.32;7.343706;-1.7131169671875
41.36;7.403297;-1.7250771234375002
41.4;7.463057;-1.7365725421875002
41.44;7.52298;-1.7476100578125
41.48;7.583066;-1.758195365625
41.52;7.643312;-1.7683364390625003
41.56;7.703714;-1.7780389734375
41.6;7.764269;-1.787307525
41.64;7.824976;-1.7961500671875001
41.68;7.885832;-1.8045722953125
41.72;7.946833;-1.81258104375
41.76;8.007978;-1.82018086875
41.8;8.069262;-1.8273797437500008
41.84;8.130685;-1.8341833640625
41.88;8.192242;-1.840597425
41.92;8.253932;-1.8466287609375
41.96;8.315751;-1.8522830671875
42.0;8.377697;-1.857567178125
42.04;8.439767;-1.8624867890625
42.08;8.501958;-1.867048734375
42.12;8.564268;-1.8712587093750002
42.16;8.626694;-1.8751235484375002
42.2;8.689234;-1.8786489468749998
42.24;8.751884;-1.8818417390625002
42.28;8.814641;-1.88470648125
42.32;8.877504;-1.8872522859375
42.36;8.940469;-1.8894825703125
42.4;9.003534;-1.8914053078125002
42.44;9.066696;-1.8930261937499993
42.48;9.129953;-1.8943509234375
42.52;9.193301;-1.8953863312500001
42.56;9.256737;-1.8961392515625
42.6;9.32026;-1.896614240625
42.64;9.383867;-1.896819271875
42.68;9.447554;-1.8967600406250007
42.72;9.511319;-1.896441103125
42.76;9.575159;-1.8958715718749999
42.8;9.639072;-1.8950560031249999
42.84;9.703055;-1.8940012312499999
42.88;9.767106;-1.8927129515625
42.92;9.83122;-1.891196859375
42.96;9.895397;-1.8894609281249999
43.0;9.959632;-1.8875097140625001
43.04;10.023924;-1.8853500515625001
